Sorting,caseID,Activity Name,Timestamp
3164,343,Parcel Received at Customs,2020-08-11 7:17:41
3165,343,Customs Denied,2020-08-11 23:37:50
3166,343,Package Shipped Back to Vendor,2020-08-12 7:36:57
3167,344,Purchase Requisition Created,2021-03-27 23:08:00
3168,344,Purchase Order Reviewed,2021-03-27 23:08:00
3169,344,Purchase Order Approved,2021-03-30 23:07:28
3170,344,Negotiations with Vendor,2021-03-31 6:14:39
3171,344,Order Cancelled,2021-04-02 18:58:46
3172,345,Purchase Requisition Created,2020-09-08 19:28:00
3173,345,Purchase Order Reviewed,2020-09-08 19:28:00
3174,345,Purchase Order Approved,2020-09-12 7:05:20
3175,345,Negotiations with Vendor,2020-09-12 14:13:05
3176,345,Order Placed with Vendor,2020-09-16 2:20:23
3177,345,Vendor Ships Package from Warehouse,2020-09-16 7:13:56
3178,345,Package Picked Up by Carrier,2020-09-19 6:25:13
3179,345,Package Shipped by Sea,2020-09-20 4:22:30
3180,345,Changing Mode of Transport,2020-10-02 16:37:12
3181,345,Package Shipped by Sea,2020-10-04 8:21:50
3182,345,Parcel Received at Customs,2020-10-18 4:36:03
3183,345,Customs Approved,2020-10-18 19:08:47
3184,345,Package Received at Warehouse,2020-10-18 22:11:11
3185,345,Package Transferred to Store,2020-10-19 7:56:53
3186,345,Package Received at Store,2020-10-20 17:14:51
3187,346,Purchase Requisition Created,2021-06-04 2:36:00
3188,346,Purchase Order Reviewed,2021-06-04 2:36:00
3189,346,Purchase Order Approved,2021-06-07 8:05:01
3190,346,Order Placed with Vendor,2021-06-07 11:28:34
3191,346,Vendor Ships Package from Warehouse,2021-06-07 16:07:52
3192,346,Package Picked Up by Carrier,2021-06-11 22:28:44
3193,346,Package Shipped by Road,2021-06-12 18:35:32
3194,346,Package Received at Store,2021-06-15 7:16:36
3195,347,Purchase Requisition Created,2020-09-02 2:16:00
3196,347,Purchase Order Reviewed,2020-09-02 2:16:00
3197,347,Purchase Order Approved,2020-09-03 16:49:11
3198,347,Order Placed with Vendor,2020-09-04 0:28:38
3199,347,Vendor Ships Package from Warehouse,2020-09-04 3:48:06
3200,347,Package Picked Up by Carrier,2020-09-05 14:52:10
3201,347,Package Shipped by Sea,2020-09-06 3:34:36
3202,347,Parcel Received at Customs,2020-09-22 0:13:26
3203,347,Customs Denied,2020-09-22 14:03:25
3204,347,Package Shipped Back to Vendor,2020-09-22 23:33:23
3205,348,Purchase Requisition Created,2021-01-27 14:52:00
3206,348,Purchase Order Reviewed,2021-01-27 14:52:00
3207,348,Purchase Order Approved,2021-01-31 12:54:27
3208,348,Order Placed with Vendor,2021-01-31 20:40:06
3209,348,Vendor Ships Package from Warehouse,2021-02-01 3:19:12
3210,348,Order Cancelled,2021-02-05 0:23:46
3211,349,Purchase Requisition Created,2021-02-12 5:50:00
3212,349,Purchase Order Reviewed,2021-02-12 5:50:00
3213,349,Purchase Order Approved,2021-02-13 13:18:21
3214,349,Order Placed with Vendor,2021-02-13 19:15:04
3215,349,Vendor Ships Package from Warehouse,2021-02-14 0:23:31
3216,349,Package Picked Up by Carrier,2021-02-16 4:17:09
3217,349,Package Shipped by Sea,2021-02-17 14:30:28
3218,349,Parcel Received at Customs,2021-03-02 23:49:46
3219,349,Customs Approved,2021-03-03 13:35:58
3220,349,Package Received at Store,2021-03-03 18:08:48
3221,350,Purchase Requisition Created,2020-07-24 0:02:00
3222,350,Purchase Order Reviewed,2020-07-24 0:02:00
3223,350,Purchase Order Approved,2020-07-27 11:34:45
3224,350,Order Placed with Vendor,2020-07-27 17:02:46
3225,350,Vendor Ships Package from Warehouse,2020-07-27 23:29:14
3226,350,Package Picked Up by Carrier,2020-08-01 0:22:15
3227,350,Package Shipped by Road,2020-08-02 2:22:59
3228,350,Package Received at Store,2020-08-05 4:49:54
3229,351,Purchase Requisition Created,2020-07-05 20:06:00
3230,351,Purchase Order Reviewed,2020-07-05 20:06:00
3231,351,Purchased Order Denied,2020-07-09 20:33:15
3232,352,Purchase Requisition Created,2021-02-05 16:32:00
3233,352,Purchase Order Reviewed,2021-02-05 16:32:00
3234,352,Purchase Order Approved,2021-02-09 9:21:07
3235,352,Order Placed with Vendor,2021-02-09 10:57:45
3236,352,Vendor Ships Package from Warehouse,2021-02-09 18:18:48
3237,352,Package Picked Up by Carrier,2021-02-12 3:53:14
3238,352,Package Shipped by Road,2021-02-12 18:04:13
3239,352,Package Received at Warehouse,2021-02-15 16:55:21
3240,352,Package Transferred to Store,2021-02-15 22:56:08
3241,352,Package Received at Store,2021-02-17 4:13:47
3242,353,Purchase Requisition Created,2020-01-08 16:04:00
3243,353,Purchase Order Reviewed,2020-01-08 16:04:00
3244,353,Purchase Order Approved,2020-01-11 16:02:19
3245,353,Negotiations with Vendor,2020-01-11 20:11:22
3246,353,Order Placed with Vendor,2020-01-14 13:47:48
3247,353,Vendor Ships Package from Warehouse,2020-01-14 18:39:53
3248,353,Package Picked Up by Carrier,2020-01-17 11:04:21
3249,353,Package Shipped by Sea,2020-01-18 22:50:56
3250,353,Parcel Received at Customs,2020-01-29 5:53:12
3251,353,Customs Denied,2020-01-30 2:57:08
3252,353,Package Shipped Back to Vendor,2020-01-30 19:30:57
3253,354,Purchase Requisition Created,2021-09-09 14:36:00
3254,354,Purchase Order Reviewed,2021-09-09 14:36:00
3255,354,Purchase Order Approved,2021-09-13 17:12:57
3256,354,Negotiations with Vendor,2021-09-13 21:48:14
3257,354,Order Cancelled,2021-09-17 2:12:57
3258,355,Purchase Requisition Created,2020-07-02 11:44:00
3259,355,Purchase Order Reviewed,2020-07-02 11:44:00
3260,355,Purchase Order Approved,2020-07-03 21:08:52
3261,355,Order Placed with Vendor,2020-07-04 3:43:32
3262,355,Vendor Ships Package from Warehouse,2020-07-04 10:15:06
3263,355,Package Picked Up by Carrier,2020-07-05 23:02:21
3264,355,Package Shipped by Air,2020-07-07 8:42:31
3265,355,Parcel Received at Customs,2020-07-09 2:03:46
3266,355,Customs Approved,2020-07-09 22:27:48
3267,355,Package Received at Warehouse,2020-07-10 2:58:43
3268,355,Package Transferred to Store,2020-07-10 11:59:39
3269,355,Package Received at Store,2020-07-11 20:17:58
3270,356,Purchase Requisition Created,2021-03-17 0:40:00
3271,356,Purchase Order Reviewed,2021-03-17 0:40:00
3272,356,Purchase Order Approved,2021-03-19 19:28:10
3273,356,Order Placed with Vendor,2021-03-19 23:53:27
3274,356,Vendor Ships Package from Warehouse,2021-03-20 5:02:58
3275,356,Package Picked Up by Carrier,2021-03-22 6:56:19
3276,356,Package Shipped by Air,2021-03-22 21:57:51
3277,356,Parcel Received at Customs,2021-03-24 13:32:26
3278,356,Customs Denied,2021-03-25 11:50:48
3279,356,Package Shipped Back to Vendor,2021-03-26 3:54:57
3280,357,Purchase Requisition Created,2020-06-09 19:40:00
3281,357,Purchase Order Reviewed,2020-06-09 19:40:00
3282,357,Purchase Order Approved,2020-06-13 18:32:13
3283,357,Order Placed with Vendor,2020-06-13 22:26:11
3284,357,Vendor Ships Package from Warehouse,2020-06-14 2:05:03
3285,357,Package Picked Up by Carrier,2020-06-15 2:47:31
3286,357,Package Shipped by Road,2020-06-16 11:41:18
3287,357,Package Received at Store,2020-06-19 7:36:41
3288,358,Purchase Requisition Created,2020-10-10 17:04:00
3289,358,Purchase Order Reviewed,2020-10-10 17:04:00
3290,358,Purchase Order Approved,2020-10-12 20:49:58
3291,358,Negotiations with Vendor,2020-10-13 0:08:56
3292,358,Order Placed with Vendor,2020-10-16 17:29:17
3293,358,Vendor Ships Package from Warehouse,2020-10-16 23:14:21
3294,358,Package Picked Up by Carrier,2020-10-21 10:47:30
3295,358,Package Shipped by Air,2020-10-22 21:46:42
3296,358,Parcel Received at Customs,2020-10-24 12:06:56
3297,358,Customs Denied,2020-10-25 1:06:58
3298,358,Package Shipped Back to Vendor,2020-10-25 11:50:31
3299,359,Purchase Requisition Created,2020-03-12 12:26:00
3300,359,Purchase Order Reviewed,2020-03-12 12:26:00
3301,359,Purchase Order Approved,2020-03-17 8:29:15
3302,359,Order Placed with Vendor,2020-03-17 15:28:14
3303,359,Vendor Ships Package from Warehouse,2020-03-17 18:13:25
3304,359,Order Cancelled,2020-03-22 7:46:36
3305,360,Purchase Requisition Created,2020-04-29 5:12:00
3306,360,Purchase Order Reviewed,2020-04-29 5:12:00
3307,360,Purchased Order Denied,2020-05-03 7:16:32
3308,361,Purchase Requisition Created,2021-07-25 19:50:00
3309,361,Purchase Order Reviewed,2021-07-25 19:50:00
3310,361,Purchase Order Approved,2021-07-29 18:58:50
3311,361,Order Placed with Vendor,2021-07-30 2:33:00
3312,361,Vendor Ships Package from Warehouse,2021-07-30 7:10:59
3313,361,Package Picked Up by Carrier,2021-08-01 22:59:51
3314,361,Package Shipped by Sea,2021-08-02 12:13:46
3315,361,Parcel Received at Customs,2021-08-17 23:14:24
3316,361,Customs Denied,2021-08-18 15:00:56
3317,361,Package Shipped Back to Vendor,2021-08-19 7:54:31
3318,362,Purchase Requisition Created,2021-07-15 8:38:00
3319,362,Purchase Order Reviewed,2021-07-15 8:38:00
3320,362,Purchase Order Approved,2021-07-18 19:37:59
3321,362,Order Placed with Vendor,2021-07-18 21:45:32
3322,362,Vendor Ships Package from Warehouse,2021-07-19 1:02:10
3323,362,Package Picked Up by Carrier,2021-07-23 10:32:15
3324,362,Package Shipped by Sea,2021-07-24 17:29:00
3325,362,Changing Mode of Transport,2021-08-06 13:23:26
3326,362,Package Shipped by Road,2021-08-08 9:00:20
3327,362,Package Received at Warehouse,2021-08-11 2:39:17
3328,362,Package Transferred to Store,2021-08-11 8:45:01
3329,362,Package Received at Store,2021-08-12 18:56:37
3330,363,Purchase Requisition Created,2020-11-09 17:16:00
3331,363,Purchase Order Reviewed,2020-11-09 17:16:00
3332,363,Purchase Order Approved,2020-11-13 10:26:41
3333,363,Order Placed with Vendor,2020-11-13 15:51:58
3334,363,Vendor Ships Package from Warehouse,2020-11-13 22:23:24
3335,363,Package Picked Up by Carrier,2020-11-18 1:43:54
3336,363,Package Shipped by Sea,2020-11-19 13:36:48
3337,363,Parcel Received at Customs,2020-11-29 19:02:20
3338,363,Customs Approved,2020-11-30 12:25:04
3339,363,Package Received at Warehouse,2020-11-30 16:08:54
3340,363,Package Transferred to Store,2020-11-30 21:50:05
3341,363,Package Received at Store,2020-12-02 9:00:44
3342,364,Purchase Requisition Created,2021-10-12 18:42:00
3343,364,Purchase Order Reviewed,2021-10-12 18:42:00
3344,364,Purchase Order Approved,2021-10-16 23:20:26
3345,364,Order Placed with Vendor,2021-10-17 2:12:34
3346,364,Vendor Ships Package from Warehouse,2021-10-17 7:28:00
3347,364,Order Cancelled,2021-10-21 22:01:38
3348,365,Purchase Requisition Created,2021-08-15 16:14:00
3349,365,Purchase Order Reviewed,2021-08-15 16:14:00
3350,365,Purchase Order Approved,2021-08-18 13:54:19
3351,365,Negotiations with Vendor,2021-08-18 15:26:55
3352,365,Order Placed with Vendor,2021-08-22 1:40:34
3353,365,Vendor Ships Package from Warehouse,2021-08-22 6:51:41
3354,365,Order Cancelled,2021-08-25 12:13:27
3355,366,Purchase Requisition Created,2020-09-11 20:42:00
3356,366,Purchase Order Reviewed,2020-09-11 20:42:00
3357,366,Purchase Order Approved,2020-09-13 0:35:18
3358,366,Negotiations with Vendor,2020-09-13 8:27:43
3359,366,Order Placed with Vendor,2020-09-17 0:06:00
3360,366,Vendor Ships Package from Warehouse,2020-09-17 6:16:27
3361,366,Package Picked Up by Carrier,2020-09-21 11:41:44
3362,366,Package Shipped by Air,2020-09-22 19:34:35
3363,366,Parcel Received at Customs,2020-09-24 13:02:04
3364,366,Customs Approved,2020-09-25 9:19:40
3365,366,Package Received at Store,2020-09-25 14:53:08
3366,367,Purchase Requisition Created,2021-10-05 15:42:00
3367,367,Purchase Order Reviewed,2021-10-05 15:42:00
3368,367,Purchase Order Approved,2021-10-08 22:29:24
3369,367,Order Placed with Vendor,2021-10-09 1:42:19
3370,367,Vendor Ships Package from Warehouse,2021-10-09 5:19:14
3371,367,Package Picked Up by Carrier,2021-10-10 16:02:36
3372,367,Package Shipped by Sea,2021-10-11 14:52:50
3373,367,Parcel Received at Customs,2021-10-24 13:03:33
3374,367,Customs Approved,2021-10-25 1:39:45
3375,367,Package Received at Warehouse,2021-10-25 5:25:56
3376,367,Package Transferred to Store,2021-10-25 12:02:41
3377,367,Package Received at Store,2021-10-26 18:04:09
3378,368,Purchase Requisition Created,2021-08-01 17:26:00
3379,368,Purchase Order Reviewed,2021-08-01 17:26:00
3380,368,Purchase Order Approved,2021-08-05 11:48:36
3381,368,Negotiations with Vendor,2021-08-05 17:35:39
3382,368,Order Placed with Vendor,2021-08-10 11:43:20
3383,368,Vendor Ships Package from Warehouse,2021-08-10 14:19:22
3384,368,Package Picked Up by Carrier,2021-08-12 6:22:07
3385,368,Package Shipped by Road,2021-08-13 2:21:27
3386,368,Package Received at Warehouse,2021-08-15 23:36:29
3387,368,Package Transferred to Store,2021-08-16 9:18:38
3388,368,Package Received at Store,2021-08-17 13:56:27
3389,369,Purchase Requisition Created,2020-07-24 20:56:00
3390,369,Purchase Order Reviewed,2020-07-24 20:56:00
3391,369,Purchase Order Approved,2020-07-28 14:43:17
3392,369,Order Placed with Vendor,2020-07-28 21:57:12
3393,369,Vendor Ships Package from Warehouse,2020-07-29 2:34:12
3394,369,Order Cancelled,2020-07-31 13:31:21
3395,370,Purchase Requisition Created,2021-01-23 12:18:00
3396,370,Purchase Order Reviewed,2021-01-23 12:18:00
3397,370,Purchase Order Approved,2021-01-25 12:38:37
3398,370,Order Placed with Vendor,2021-01-25 15:02:22
3399,370,Vendor Ships Package from Warehouse,2021-01-25 17:59:42
3400,370,Package Picked Up by Carrier,2021-01-29 0:48:12
3401,370,Package Shipped by Air,2021-01-30 9:57:13
3402,370,Parcel Received at Customs,2021-02-01 3:45:49
3403,370,Customs Approved,2021-02-01 22:32:29
3404,370,Package Received at Store,2021-02-02 2:41:51
3405,371,Purchase Requisition Created,2021-05-03 13:24:00
3406,371,Purchase Order Reviewed,2021-05-03 13:24:00
3407,371,Purchase Order Approved,2021-05-05 3:19:41
3408,371,Order Placed with Vendor,2021-05-05 6:26:55
3409,371,Vendor Ships Package from Warehouse,2021-05-05 13:52:18
3410,371,Package Picked Up by Carrier,2021-05-10 6:33:58
3411,371,Package Shipped by Sea,2021-05-10 17:39:02
3412,371,Parcel Received at Customs,2021-05-29 11:23:35
3413,371,Customs Approved,2021-05-30 0:04:15
3414,371,Package Received at Warehouse,2021-05-30 4:33:19
3415,371,Package Transferred to Store,2021-05-30 12:17:15
3416,371,Package Received at Store,2021-05-31 15:26:22
3417,372,Purchase Requisition Created,2020-01-21 17:20:00
3418,372,Purchase Order Reviewed,2020-01-21 17:20:00
3419,372,Purchase Order Approved,2020-01-23 18:30:25
3420,372,Order Placed with Vendor,2020-01-23 22:14:44
3421,372,Vendor Ships Package from Warehouse,2020-01-24 5:18:28
3422,372,Package Picked Up by Carrier,2020-01-28 16:07:03
3423,372,Package Shipped by Road,2020-01-30 1:37:20
3424,372,Package Received at Store,2020-02-01 23:29:00
3425,373,Purchase Requisition Created,2020-05-03 9:58:00
3426,373,Purchase Order Reviewed,2020-05-03 9:58:00
3427,373,Purchase Order Approved,2020-05-05 3:56:19
3428,373,Order Placed with Vendor,2020-05-05 11:10:23
3429,373,Vendor Ships Package from Warehouse,2020-05-05 18:13:53
3430,373,Package Picked Up by Carrier,2020-05-08 8:52:56
3431,373,Package Shipped by Sea,2020-05-09 7:06:59
3432,373,Parcel Received at Customs,2020-05-27 11:31:13
3433,373,Customs Approved,2020-05-28 0:56:10
3434,373,Package Received at Warehouse,2020-05-28 4:37:21
3435,373,Package Transferred to Store,2020-05-28 13:30:04
3436,373,Package Received at Store,2020-05-29 17:37:32
3437,374,Purchase Requisition Created,2020-08-07 22:24:00
3438,374,Purchase Order Reviewed,2020-08-07 22:24:00
3439,374,Purchase Order Approved,2020-08-11 15:55:23
3440,374,Order Placed with Vendor,2020-08-11 20:37:48
3441,374,Vendor Ships Package from Warehouse,2020-08-12 4:29:21
3442,374,Package Picked Up by Carrier,2020-08-15 14:45:16
3443,374,Package Shipped by Road,2020-08-16 12:46:43
3444,374,Package Received at Warehouse,2020-08-19 6:51:36
3445,374,Package Transferred to Store,2020-08-19 13:09:39
3446,374,Package Received at Store,2020-08-20 14:36:06
3447,375,Purchase Requisition Created,2020-03-16 18:24:00
3448,375,Purchase Order Reviewed,2020-03-16 18:24:00
3449,375,Purchase Order Approved,2020-03-20 22:47:05
3450,375,Order Placed with Vendor,2020-03-21 2:28:59
3451,375,Vendor Ships Package from Warehouse,2020-03-21 8:42:45
3452,375,Package Picked Up by Carrier,2020-03-23 2:16:39
3453,375,Package Shipped by Road,2020-03-23 19:45:48
3454,375,Package Received at Store,2020-03-26 11:19:00
3455,376,Purchase Requisition Created,2020-08-07 20:06:00
3456,376,Purchase Order Reviewed,2020-08-07 20:06:00
3457,376,Purchase Order Approved,2020-08-08 21:15:14
3458,376,Order Placed with Vendor,2020-08-09 0:42:15
3459,376,Vendor Ships Package from Warehouse,2020-08-09 4:17:23
3460,376,Package Picked Up by Carrier,2020-08-13 23:28:16
3461,376,Package Shipped by Sea,2020-08-15 4:43:35
3462,376,Parcel Received at Customs,2020-08-28 2:34:53
3463,376,Customs Approved,2020-08-29 0:28:06
3464,376,Package Received at Warehouse,2020-08-29 5:42:04
3465,376,Package Transferred to Store,2020-08-29 13:58:32
3466,376,Package Received at Store,2020-08-30 19:05:31
3467,377,Purchase Requisition Created,2021-08-10 13:04:00
3468,377,Purchase Order Reviewed,2021-08-10 13:04:00
3469,377,Purchase Order Approved,2021-08-14 18:36:28
3470,377,Negotiations with Vendor,2021-08-15 2:20:47
3471,377,Order Cancelled,2021-08-17 22:46:58
3472,378,Purchase Requisition Created,2021-10-23 0:10:00
3473,378,Purchase Order Reviewed,2021-10-23 0:10:00
3474,378,Purchase Order Approved,2021-10-27 19:35:26
3475,378,Order Placed with Vendor,2021-10-28 3:29:51
3476,378,Vendor Ships Package from Warehouse,2021-10-28 11:11:34
3477,378,Package Picked Up by Carrier,2021-10-31 10:15:01
3478,378,Package Shipped by Sea,2021-11-01 20:38:59
3479,378,Parcel Received at Customs,2021-11-19 23:47:42
3480,378,Customs Approved,2021-11-20 23:34:26
3481,378,Package Received at Warehouse,2021-11-21 5:22:00
3482,378,Package Transferred to Store,2021-11-21 13:36:10
3483,378,Package Received at Store,2021-11-22 18:17:19
3484,379,Purchase Requisition Created,2020-11-18 20:20:00
3485,379,Purchase Order Reviewed,2020-11-18 20:20:00
3486,379,Purchase Order Approved,2020-11-22 1:39:36
3487,379,Order Placed with Vendor,2020-11-22 5:15:42
3488,379,Vendor Ships Package from Warehouse,2020-11-22 9:37:39
3489,379,Order Cancelled,2020-11-23 23:00:44
3490,380,Purchase Requisition Created,2020-01-23 11:18:00
3491,380,Purchase Order Reviewed,2020-01-23 11:18:00
3492,380,Purchase Order Approved,2020-01-24 22:44:47
3493,380,Order Placed with Vendor,2020-01-25 6:31:05
3494,380,Vendor Ships Package from Warehouse,2020-01-25 14:11:52
3495,380,Package Picked Up by Carrier,2020-01-29 22:20:03
3496,380,Package Shipped by Sea,2020-01-31 4:19:46
3497,380,Parcel Received at Customs,2020-02-12 18:13:04
3498,380,Customs Denied,2020-02-13 17:45:39
3499,380,Package Shipped Back to Vendor,2020-02-13 23:48:34
3500,381,Purchase Requisition Created,2021-12-27 13:26:00
3501,381,Purchase Order Reviewed,2021-12-27 13:26:00
3502,381,Purchase Order Approved,2021-12-29 14:03:44
3503,381,Order Placed with Vendor,2021-12-29 16:36:11
3504,381,Vendor Ships Package from Warehouse,2021-12-29 20:30:04
